"","kfmid","pxid"
"6321",32,141154
"6322",32,141155
"6323",32,141156
"6324",32,141157
"6325",32,141158
"6326",32,141159
"6327",32,141190
"6328",32,141191
"6329",32,141192
"6330",32,141193
"6331",32,141194
"6332",32,141195
"6333",32,141196
"6334",32,141197
"6335",32,141198
"6336",32,141199
"6337",32,141200
"6338",32,141201
"6339",32,141202
"6340",32,141203
"6341",32,141204
"6342",32,141205
"6343",32,141234
"6344",32,141235
"6345",32,141236
"6346",32,141237
"6347",32,141238
"6348",32,141239
"6349",32,141240
"6350",32,141241
"6351",32,141242
"6352",32,141243
"6353",32,141244
"6354",32,141245
"6355",32,141246
"6356",32,141247
"6357",32,141248
"6358",32,141249
"6359",32,141250
"6360",32,141251
"6361",32,141252
"6362",32,141253
"6363",32,141254
"6364",32,141283
"6365",32,141284
"6366",32,141285
"6367",32,141286
"6368",32,141287
"6369",32,141288
"6370",32,141289
"6371",32,141290
"6372",32,141291
"6373",32,141292
"6374",32,141293
"6375",32,141294
"6376",32,141295
"6377",32,141296
"6378",32,141297
"6379",32,141298
"6380",32,141299
"6381",32,141300
"6382",32,141301
"6383",32,141326
"6384",32,141327
"6385",32,141328
"6386",32,141329
"6387",32,141330
"6388",32,141331
"6389",32,141332
"6390",32,141333
"6391",32,141334
"6392",32,141359
"6393",32,141360
"6394",32,141361
"6395",32,141362
"6396",32,141363
"6397",32,141364
"6398",32,141365
"6399",32,141366
"6400",32,141367
"6401",32,141368
"6402",32,141369
"6403",32,141393
"6404",32,141394
"6405",32,141395
"6406",32,141396
"6407",32,141397
"6408",32,141398
"6409",32,141399
"6410",32,141400
"6411",32,141401
"6412",32,141402
"6413",32,141403
"6414",32,141428
"6415",32,141429
"6416",32,141430
"6417",32,141431
"6418",32,141432
"6419",32,141433
"6420",32,141452
"6421",32,141453
"6422",32,141454
"6423",32,141455
"6424",32,141456
"6425",32,141457
"6426",32,141458
"6427",32,141459
"6428",32,141460
"6429",32,141461
"6430",32,141462
"6431",32,141474
"6432",32,141475
"6433",32,141476
"6434",32,141477
"6435",32,141478
"6436",32,141479
"6437",32,141480
"6438",32,141490
"6439",32,141491
"6440",32,141492
"6441",32,141493
"6442",32,141494
"6443",32,141495
"6444",32,141496
"6445",32,141497
"6446",32,141498
"6447",33,140673
"6448",33,140674
"6449",33,140689
"6450",33,140690
"6451",33,140691
"6452",33,140692
"6453",33,140703
"6454",33,140704
"6455",33,140705
"6456",33,140706
"6457",33,140707
"6458",33,140720
"6459",33,140721
"6460",33,140722
"6461",33,140723
"6462",33,140724
"6463",33,140725
"6464",33,140737
"6465",33,140738
"6466",33,140739
"6467",33,140740
"6468",33,140741
"6469",33,140742
"6470",33,140743
"6471",33,140744
"6472",33,140754
"6473",33,140755
"6474",33,140756
"6475",33,140757
"6476",33,140758
"6477",33,140759
"6478",33,140760
"6479",33,140766
"6480",33,140767
"6481",33,140768
"6482",33,140769
"6483",33,140770
"6484",33,140771
"6485",33,140784
"6486",33,140785
"6487",33,140786
"6488",33,140787
"6489",33,140788
"6490",33,140799
"6491",33,140800
"6492",33,140801
"6493",33,140802
"6494",33,140803
"6495",33,140804
"6496",33,140805
"6497",33,140806
"6498",33,140816
"6499",33,140817
"6500",33,140818
"6501",33,140819
"6502",33,140820
"6503",33,140821
"6504",33,140822
"6505",33,140823
"6506",33,140824
"6507",33,140829
"6508",33,140830
"6509",33,140831
"6510",33,140832
"6511",33,140833
"6512",33,140834
"6513",33,140835
"6514",33,140836
"6515",33,140840
"6516",33,140841
"6517",33,140842
"6518",33,140843
"6519",33,140844
"6520",33,140845
"6521",33,140850
"6522",33,140851
"6523",33,140852
"6524",33,140853
"6525",33,140854
"6526",33,140855
"6527",33,140856
"6528",33,140857
"6529",33,140858
"6530",33,140861
"6531",33,140862
"6532",33,140863
"6533",33,140864
"6534",33,140865
"6535",33,140866
"6536",33,140867
"6537",33,140868
"6538",33,140869
"6539",33,140870
"6540",33,140871
"6541",33,140872
"6542",33,140873
"6543",33,140874
"6544",33,140875
"6545",33,140876
"6546",33,140877
"6547",33,140879
"6548",33,140880
"6549",33,140881
"6550",33,140882
"6551",33,140883
"6552",33,140884
"6553",33,140885
"6554",33,140886
"6555",33,140887
"6556",33,140888
"6557",33,140889
"6558",33,140890
"6559",33,140891
"6560",33,140892
"6561",33,140893
"6562",33,140894
"6563",33,140895
"6564",33,140896
"6565",33,140897
"6566",33,140898
"6567",33,140899
"6568",33,140900
"6569",33,140901
"6570",33,140902
"6571",33,140904
"6572",33,140905
"6573",33,140906
"6574",33,140907
"6575",33,140908
"6576",33,140909
"6577",33,140910
"6578",33,140911
"6579",33,140912
"6580",33,140913
"6581",33,140914
"6582",33,140915
"6583",33,140916
"6584",33,140917
"6585",33,140918
"6586",33,140919
"6587",33,140920
"6588",33,140921
"6589",33,140922
"6590",33,140923
"6591",33,140924
"6592",33,140925
"6593",33,140926
"6594",33,140927
"6595",33,140928
"6596",33,140929
"6597",33,140930
"6598",33,140931
"6599",33,140932
"6600",33,140933
"6601",33,140934
"6602",33,140935
"6603",33,140936
"6604",33,140937
"6605",33,140938
"6606",33,140939
"6607",33,140940
"6608",33,140941
"6609",33,140942
"6610",33,140943
"6611",33,140944
"6612",33,140945
"6613",33,140946
"6614",33,140947
"6615",33,140948
"6616",33,140949
"6617",33,140950
"6618",33,140951
"6619",33,140952
"6620",33,140953
"6621",33,140954
"6622",33,140955
"6623",33,140956
"6624",33,140957
"6625",33,140958
"6626",33,140959
"6627",33,140960
"6628",33,140961
"6629",33,140962
"6630",33,140963
"6631",33,140964
"6632",33,140965
"6633",33,140966
"6634",33,140967
"6635",33,140968
"6636",33,140969
"6637",33,140970
"6638",33,140971
"6639",33,140972
"6640",33,140973
"6641",33,140974
"6642",33,140975
"6643",33,140976
"6644",33,140977
"6645",33,140978
"6646",33,140979
"6647",33,140980
"6648",33,140981
"6649",33,140982
"6650",33,140983
"6651",33,140984
"6652",33,140985
"6653",33,140986
"6654",33,140987
"6655",33,140988
"6656",33,140989
"6657",33,140990
"6658",33,140991
"6659",33,140992
"6660",33,140993
"6661",33,140994
"6662",33,140995
"6663",33,140996
"6664",33,140997
"6665",33,140998
"6666",33,140999
"6667",33,141000
"6668",33,141001
"6669",33,141002
"6670",33,141003
"6671",33,141004
"6672",33,141005
"6673",33,141006
"6674",33,141007
"6675",33,141008
"6676",33,141009
"6677",33,141010
"6678",33,141011
"6679",33,141012
"6680",33,141013
"6681",33,141014
"6682",33,141015
"6683",33,141016
"6684",33,141017
"6685",33,141018
"6686",33,141019
"6687",33,141020
"6688",33,141021
"6689",33,141022
"6690",33,141023
"6691",33,141024
"6692",33,141025
"6693",33,141026
"6694",33,141027
"6695",33,141028
"6696",33,141029
"6697",33,141030
"6698",33,141031
"6699",33,141032
"6700",33,141033
"6701",33,141034
"6702",33,141035
"6703",33,141036
"6704",33,141037
"6705",33,141038
"6706",33,141039
"6707",33,141040
"6708",33,141041
"6709",33,141042
"6710",33,141043
"6711",33,141044
"6712",33,141045
"6713",33,141046
"6714",33,141047
"6715",33,141048
"6716",33,141049
"6717",33,141050
"6718",33,141051
"6719",33,141052
"6720",33,141053
"6721",33,141054
"6722",33,141055
"6723",33,141056
"6724",33,141057
"6725",33,141058
"6726",33,141059
"6727",33,141060
"6728",33,141061
"6729",33,141062
"6730",33,141063
"6731",33,141064
"6732",33,141065
"6733",33,141066
"6734",33,141067
"6735",33,141068
"6736",33,141069
"6737",33,141070
"6738",33,141071
"6739",33,141081
"6740",33,141082
"6741",33,141083
"6742",33,141084
"6743",33,141085
"6744",33,141086
"6745",33,141087
"6746",33,141088
"6747",33,141089
"6748",33,141090
"6749",33,141091
"6750",33,141092
"6751",33,141093
"6752",33,141094
"6753",33,141095
"6754",33,141096
"6755",33,141097
"6756",33,141098
"6757",33,141099
"6758",33,141100
"6759",33,141101
"6760",33,141102
"6761",33,141103
"6762",33,141116
"6763",33,141117
"6764",33,141118
"6765",33,141119
"6766",33,141120
"6767",33,141121
"6768",33,141122
"6769",33,141123
"6770",33,141124
"6771",33,141125
"6772",33,141126
"6773",33,141127
"6774",33,141128
"6775",33,141129
"6776",33,141130
"6777",33,141131
"6778",33,141132
"6779",33,141133
"6780",33,141134
"6781",33,141135
"6782",33,141136
"6783",33,141137
"6784",33,141138
"6785",33,141139
"6786",33,141160
"6787",33,141161
"6788",33,141162
"6789",33,141163
"6790",33,141164
"6791",33,141165
"6792",33,141166
"6793",33,141167
"6794",33,141168
"6795",33,141169
"6796",33,141170
"6797",33,141171
"6798",33,141172
"6799",33,141173
"6800",33,141174
"6801",33,141175
"6802",33,141176
"6803",33,141177
"6804",33,141178
"6805",33,141179
"6806",33,141180
"6807",33,141181
"6808",33,141182
"6809",33,141206
"6810",33,141207
"6811",33,141208
"6812",33,141209
"6813",33,141210
"6814",33,141211
"6815",33,141212
"6816",33,141213
"6817",33,141214
"6818",33,141215
"6819",33,141216
"6820",33,141217
"6821",33,141218
"6822",33,141219
"6823",33,141220
"6824",33,141221
"6825",33,141222
"6826",33,141223
"6827",33,141224
"6828",33,141225
"6829",33,141226
"6830",33,141255
"6831",33,141256
"6832",33,141257
"6833",33,141258
"6834",33,141259
"6835",33,141260
"6836",33,141261
"6837",33,141262
"6838",33,141263
"6839",33,141264
"6840",33,141265
"6841",33,141266
"6842",33,141267
"6843",33,141268
"6844",33,141269
"6845",33,141270
"6846",33,141271
"6847",33,141272
"6848",33,141273
"6849",33,141274
"6850",33,141275
"6851",33,141302
"6852",33,141303
"6853",33,141304
"6854",33,141305
"6855",33,141306
"6856",33,141307
"6857",33,141308
"6858",33,141309
"6859",33,141310
"6860",33,141311
"6861",33,141312
"6862",33,141313
"6863",33,141314
"6864",33,141315
"6865",33,141316
"6866",33,141317
"6867",33,141335
"6868",33,141336
"6869",33,141337
"6870",33,141338
"6871",33,141339
"6872",33,141340
"6873",33,141341
"6874",33,141342
"6875",33,141343
"6876",33,141344
"6877",33,141345
"6878",33,141346
"6879",33,141347
"6880",33,141348
"6881",33,141349
"6882",33,141350
"6883",33,141370
"6884",33,141371
"6885",33,141372
"6886",33,141373
"6887",33,141374
"6888",33,141375
"6889",33,141376
"6890",33,141377
"6891",33,141378
"6892",33,141379
"6893",33,141380
"6894",33,141381
"6895",33,141382
"6896",33,141383
"6897",33,141384
"6898",33,141405
"6899",33,141406
"6900",33,141407
"6901",33,141408
"6902",33,141409
"6903",33,141410
"6904",33,141411
"6905",33,141412
"6906",33,141413
"6907",33,141414
"6908",33,141415
"6909",33,141416
"6910",33,141417
"6911",33,141418
"6912",33,141419
"6913",33,141420
"6914",33,141434
"6915",33,141435
"6916",33,141436
"6917",33,141437
"6918",33,141438
"6919",33,141439
"6920",33,141440
"6921",33,141441
"6922",33,141442
"6923",33,141443
"6924",33,141444
"6925",33,141445
"6926",33,141463
"6927",33,141464
"6928",33,141465
"6929",33,141466
"6930",33,141467
"6931",33,141468
"6932",33,141486
"6933",33,141487
